SongID,ContentCN,ContentEN,RowNum,Chapter,Type
H112,萬膝要跪拜﹐萬口要承認﹕,"Ev'ry knee shall bow, ev'ry tongue confess",2,2,Verse
H112,萬膝要跪拜﹐萬口要承認﹕,"Ev'ry knee shall bow, ev'ry tongue confess",3,2,Verse
H112,耶穌基督是主！,That Jesus Christ is Lord!,4,2,Verse
H112,耶穌基督是主！,That Jesus Christ is Lord!,1,3,Verse
H112,耶穌基督是主！,That Jesus Christ is Lord!,2,3,Verse
H113,哈利路亞﹐祂已復活﹗基督已經高天升﹗,"Hallelujah, ""He is risen!"" Jesus is gone up on high!",1,1,Verse
H113,哈利路亞﹐祂已復活﹗基督已經高天升﹗,"Hallelujah, ""He is risen!"" Jesus is gone up on high!",2,1,Verse
H113,哈利路亞﹐祂已復活﹗基督已經高天升﹗,"Hallelujah, ""He is risen!"" Jesus is gone up on high!",3,1,Verse
H113,哈利路亞﹐祂已復活﹗基督已經高天升﹗,"Hallelujah, ""He is risen!"" Jesus is gone up on high!",4,1,Verse
H113,死亡門閂已經斷開﹐天使歡呼﹐人響應﹔,"Burst the bars of death asunder; angels shout, and men reply:",5,1,Verse
H113,死亡門閂已經斷開﹐天使歡呼﹐人響應﹔,"Burst the bars of death asunder; angels shout, and men reply:",6,1,Verse
H113,死亡門閂已經斷開﹐天使歡呼﹐人響應﹔,"Burst the bars of death asunder; angels shout, and men reply:",7,1,Verse
H113,死亡門閂已經斷開﹐天使歡呼﹐人響應﹔,"Burst the bars of death asunder; angels shout, and men reply:",8,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",9,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",10,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",11,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",12,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",13,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",14,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",15,1,Verse
H113,祂已復活﹐祂已復活﹐祂今活著作生命。,"He is risen, He is risen, living now, no more to die",16,1,Verse
H113,哈利路亞﹐祂已復活﹗作我高舉的元首﹗,"Hallelujah, He is risen! Our exalted Head to be;",17,1,Verse
H113,哈利路亞﹐祂已復活﹗作我高舉的元首﹗,"Hallelujah, He is risen! Our exalted Head to be;",18,1,Verse
H113,賜下聖靈來作見證﹐將祂一切向我授﹔,Sends the witness of the Spirit that our Advocate is He:,19,1,Verse
H113,賜下聖靈來作見證﹐將祂一切向我授﹔,Sends the witness of the Spirit that our Advocate is He:,20,1,Verse
H113,哈利路亞﹐祂已復活﹗作我高舉的元首﹗,"Hallelujah, He is risen! Our exalted Head to be;",1,2,Verse
H113,哈利路亞﹐祂已復活﹗作我高舉的元首﹗,"Hallelujah, He is risen! Our exalted Head to be;",2,2,Verse
H113,賜下聖靈來作見證﹐將祂一切向我授﹔,Sends the witness of the Spirit that our Advocate is He:,3,2,Verse
H113,賜下聖靈來作見證﹐將祂一切向我授﹔,Sends the witness of the Spirit that our Advocate is He:,4,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",5,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",6,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",7,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",8,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",9,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",10,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",11,2,Verse
H113,祂已復活﹐祂已復活﹐使我稱義蒙拯救。,"He is risen, He is risen, justified in Him are we.",12,2,Verse
H113,哈利路亞﹐祂已復活﹗死亡永遠失權勢﹗,"Hallelujah, He is risen! Death for aye has lost his sting;",13,2,Verse
H113,哈利路亞﹐祂已復活﹗死亡永遠失權勢﹗,"Hallelujah, He is risen! Death for aye has lost his sting;",14,2,Verse
H113,基督自己就是復活﹐要救我們脫離死﹔,"Christ, Himself the Resurrection, from the grave ""His own"" will bring:",15,2,Verse
H113,基督自己就是復活﹐要救我們脫離死﹔,"Christ, Himself the Resurrection, from the grave ""His own"" will bring:",16,2,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King.",17,2,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King.",18,2,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King",19,2,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King",20,2,Verse
H113,哈利路亞﹐祂已復活﹗死亡永遠失權勢﹗,"Hallelujah, He is risen! Death for aye has lost his sting;",1,3,Verse
H113,哈利路亞﹐祂已復活﹗死亡永遠失權勢﹗,"Hallelujah, He is risen! Death for aye has lost his sting;",2,3,Verse
H113,基督自己就是復活﹐要救我們脫離死﹔,"Christ, Himself the Resurrection, from the grave ""His own"" will bring:",3,3,Verse
H113,基督自己就是復活﹐要救我們脫離死﹔,"Christ, Himself the Resurrection, from the grave ""His own"" will bring:",4,3,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King.",5,3,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King.",6,3,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King",7,3,Verse
H113,祂已復活﹐祂已復活﹐一直活著作恩賜。,"He is risen, He is risen, living Lord, and coming King",8,3,Verse
H114,因祂活著﹐我能面對明天﹔,"Because He lives, I can face tomorrow,",1,1,Verse
H114,因祂活著﹐我能面對明天﹔,"Because He lives, I can face tomorrow,",2,1,Verse
H114,因祂活著﹐不再懼怕。,"Because He lives, all fear is gone;",3,1,Verse
H114,因祂活著﹐不再懼怕。,"Because He lives, all fear is gone;",4,1,Verse
H114,我深知道祂掌握明天﹔,"Because I know He holds the future,",5,1,Verse
H114,我深知道祂掌握明天﹔,"Because I know He holds the future,",6,1,Verse
H114,生命充滿了希望﹐只因祂活著。,And life is worth the living just because He lives.,7,1,Verse
H114,生命充滿了希望﹐只因祂活著。,And life is worth the living just because He lives.,8,1,Verse
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",1,1,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",2,1,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",3,1,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",4,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,5,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,6,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,7,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,8,1,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",9,1,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",10,1,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",11,1,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",12,1,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,13,1,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,14,1,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,15,1,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,16,1,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",17,1,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",18,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,19,1,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,20,1,Chorus
H115,我所事奉復活主﹐祂仍活於此世﹔,"I serve a risen Savior, He's in the world today;",1,1,Verse
H115,我所事奉復活主﹐祂仍活於此世﹔,"I serve a risen Savior, He's in the world today;",2,1,Verse
H115,我所事奉復活主﹐祂仍活於此世﹔,"I serve a risen Savior, He's in the world today;",3,1,Verse
H115,我所事奉復活主﹐祂仍活於此世﹔,"I serve a risen Savior, He's in the world today;",4,1,Verse
H115,我知祂仍然活著﹐無論人如何說。,"I know that He is living, whatever men may say;",5,1,Verse
H115,我知祂仍然活著﹐無論人如何說。,"I know that He is living, whatever men may say;",6,1,Verse
H115,我知祂仍然活著﹐無論人如何說。,"I know that He is living, whatever men may say;",7,1,Verse
H115,我知祂仍然活著﹐無論人如何說。,"I know that He is living, whatever men may say;",8,1,Verse
H115,我見祂的施恩手﹐又聞祂安慰聲﹔,"I see His hand of mercy, I hear His voice of cheer,",9,1,Verse
H115,我見祂的施恩手﹐又聞祂安慰聲﹔,"I see His hand of mercy, I hear His voice of cheer,",10,1,Verse
H115,我見祂的施恩手﹐又聞祂安慰聲﹔,"I see His hand of mercy, I hear His voice of cheer,",11,1,Verse
H115,我見祂的施恩手﹐又聞祂安慰聲﹔,"I see His hand of mercy, I hear His voice of cheer,",12,1,Verse
H115,每次當我需祂時﹐祂必來臨﹗,"And just the time I need Him, He's always near.",13,1,Verse
H115,每次當我需祂時﹐祂必來臨﹗,"And just the time I need Him, He's always near.",14,1,Verse
H115,每次當我需祂時﹐祂必來臨﹗,"And just the time I need Him, He's always near.",15,1,Verse
H115,每次當我需祂時﹐祂必來臨﹗,"And just the time I need Him, He's always near.",16,1,Verse
H115,紛亂世事圍繞中﹐我見祂的慈容﹔,"In all the world around me I see His loving care,",17,1,Verse
H115,紛亂世事圍繞中﹐我見祂的慈容﹔,"In all the world around me I see His loving care,",18,1,Verse
H115,雖然我心感疲倦﹐但永不會失望。,"And tho' my heart grows weary, I never will despair;",19,1,Verse
H115,雖然我心感疲倦﹐但永不會失望。,"And tho' my heart grows weary, I never will despair;",20,1,Verse
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",1,2,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",2,2,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,3,2,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,4,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",5,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",6,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",7,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",8,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,9,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,10,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,11,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,12,2,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",13,2,Chorus
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",14,2,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,15,2,Chorus
H115,與我交談﹐與我同行﹐生命窄路同過﹔,He walks with me and talks with me along life's narrow way.,16,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",17,2,Chorus
H115,主活﹗主活﹗救恩臨到萬民﹐,"He lives, He lives, salvation to impart!",18,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,19,2,Chorus
H115,你問我怎知主活著?因祂活在我心。,You ask me how I know He lives? He lives within my heart.,20,2,Chorus
H115,紛亂世事圍繞中﹐我見祂的慈容﹔,"In all the world around me I see His loving care,",1,2,Verse
H115,紛亂世事圍繞中﹐我見祂的慈容﹔,"In all the world around me I see His loving care,",2,2,Verse
H115,雖然我心感疲倦﹐但永不會失望。,"And tho' my heart grows weary, I never will despair;",3,2,Verse
H115,雖然我心感疲倦﹐但永不會失望。,"And tho' my heart grows weary, I never will despair;",4,2,Verse
H115,一切狂怒風潮中﹐我知主正引領﹔,"I know that He is leading thro' all the stormy blast,",5,2,Verse
H115,一切狂怒風潮中﹐我知主正引領﹔,"I know that He is leading thro' all the stormy blast,",6,2,Verse
H115,一切狂怒風潮中﹐我知主正引領﹔,"I know that He is leading thro' all the stormy blast,",7,2,Verse
H115,一切狂怒風潮中﹐我知主正引領﹔,"I know that He is leading thro' all the stormy blast,",8,2,Verse
H115,直到那日祂顯現﹐至終降臨﹗,The day of His appearing will come at last.,9,2,Verse
H115,直到那日祂顯現﹐至終降臨﹗,The day of His appearing will come at last.,10,2,Verse
H115,直到那日祂顯現﹐至終降臨﹗,The day of His appearing will come at last.,11,2,Verse
H115,直到那日祂顯現﹐至終降臨﹗,The day of His appearing will come at last.,12,2,Verse
H115,歡欣﹗歡欣﹗眾聖徒﹐揚起你聲歌唱﹗,"Rejoice, rejoice, O Christian, lift up your voice and sing",13,2,Verse
H115,歡欣﹗歡欣﹗眾聖徒﹐揚起你聲歌唱﹗,"Rejoice, rejoice, O Christian, lift up your voice and sing",14,2,Verse
H115,哈利路亞聲響亮﹐永歸基督我王。,Eternal hallelujahs to Jesus Christ the King.,15,2,Verse
H115,哈利路亞聲響亮﹐永歸基督我王。,Eternal hallelujahs to Jesus Christ the King.,16,2,Verse
H115,祂是尋求者希望﹐是尋得者力量﹔,"The hope of all who seek Him, the help of all who find,",17,2,Verse
H115,祂是尋求者希望﹐是尋得者力量﹔,"The hope of all who seek Him, the help of all who find,",18,2,Verse
H115,再無人可愛像祂﹐如此善良﹗,"None other is so loving, so good and kind.",19,2,Verse
H115,再無人可愛像祂﹐如此善良﹗,"None other is so loving, so good and kind.",20,2,Verse
H115,主活﹗主活﹗祂今仍然活著﹗,"He lives, He lives, Christ Jesus lives today!",1,3,Chorus
